"",16.000
16251.0000,-4.2464E+02
16251.1667,-4.2329E+02
16251.3333,-4.2237E+02
16251.5000,-4.2361E+02
16251.6667,-4.2394E+02
16251.8333,-4.2322E+02
16252.0000,-4.2189E+02
16252.1667,-4.2067E+02
16252.3333,-4.2257E+02
16252.5000,-4.4922E+02
16252.6667,-4.3448E+02
16252.8333,-4.2738E+02
16253.0000,-4.2447E+02
16253.1667,-4.2257E+02
16253.3333,-4.2170E+02
16253.5000,-4.2122E+02
16253.6667,-4.2063E+02
16253.8333,-4.2006E+02
16254.0000,-4.1886E+02
16254.1667,-4.1790E+02
16254.3333,-4.1889E+02
16254.5000,-4.5075E+02
16254.6667,-4.5858E+02
16254.8333,-4.3220E+02
16255.0000,-4.2544E+02
16255.1667,-4.2280E+02
16255.3333,-4.2299E+02
16255.5000,-4.4371E+02
16255.6667,-4.3210E+02
16255.8333,-4.2768E+02
16256.0000,-4.2400E+02
16256.1667,-4.2255E+02
16256.3333,-4.2164E+02
16256.5000,-4.2729E+02
16256.6667,-4.3028E+02
16256.8333,-4.2588E+02
16257.0000,-4.2343E+02
16257.1667,-4.2241E+02
16257.3333,-4.3207E+02
16257.5000,-4.6970E+02
16257.6667,-4.6365E+02
16257.8333,-4.4066E+02
16258.0000,-4.3053E+02
16258.1667,-4.2778E+02
16258.3333,-4.2706E+02
16258.5000,-4.4260E+02
16258.6667,-4.3073E+02
16258.8333,-4.2868E+02
16259.0000,-4.2734E+02
16259.1667,-4.2609E+02
16259.3333,-4.2524E+02
16259.5000,-4.2477E+02
16259.6667,-4.2415E+02
16259.8333,-4.2319E+02
16260.0000,-4.2214E+02
16260.1667,-4.2112E+02
16260.3333,-4.2032E+02
16260.5000,-4.2050E+02
16260.6667,-4.2032E+02
16260.8333,-4.1947E+02
16261.0000,-4.1840E+02
16261.1667,-4.1736E+02
16261.3333,-4.1663E+02
16261.5000,-4.1640E+02
16261.6667,-4.1604E+02
16261.8333,-4.1536E+02
16262.0000,-4.1467E+02
16262.1667,-4.1398E+02
16262.3333,-4.1351E+02
16262.5000,-4.1396E+02
16262.6667,-4.1411E+02
16262.8333,-4.1363E+02
16263.0000,-4.1310E+02
16263.1667,-4.1255E+02
16263.3333,-4.1230E+02
16263.5000,-4.2993E+02
16263.6667,-4.2632E+02
16263.8333,-4.1610E+02
16264.0000,-4.1420E+02
16264.1667,-4.1320E+02
16264.3333,-4.1311E+02
16264.5000,-4.1846E+02
16264.6667,-4.2225E+02
16264.8333,-4.1747E+02
16265.0000,-4.1545E+02
16265.1667,-4.1426E+02
16265.3333,-4.1448E+02
16265.5000,-4.2625E+02
16265.6667,-4.2173E+02
16265.8333,-4.1754E+02
16266.0000,-4.1602E+02
16266.1667,-4.1488E+02
16266.3333,-4.1517E+02
16266.5000,-4.2531E+02
16266.6667,-4.2935E+02
16266.8333,-4.2046E+02
16267.0000,-4.1730E+02
16267.1667,-4.1579E+02
16267.3333,-4.1772E+02
16267.5000,-4.5960E+02
16267.6667,-4.4579E+02
16267.8333,-4.2751E+02
16268.0000,-4.2135E+02
16268.1667,-4.1928E+02
16268.3333,-4.2472E+02
16268.5000,-4.6691E+02
16268.6667,-4.5666E+02
16268.8333,-4.3200E+02
16269.0000,-4.2501E+02
16269.1667,-4.2267E+02
16269.3333,-4.2624E+02
16269.5000,-4.7281E+02
16269.6667,-4.5335E+02
16269.8333,-4.3729E+02
16270.0000,-4.2918E+02
16270.1667,-4.2683E+02
