"",16.000
16213.0000,1.6000E+01
16213.1667,1.6000E+01
16213.3333,1.6000E+01
16213.5000,1.6000E+01
16213.6667,1.6000E+01
16213.8333,1.6000E+01
16214.0000,1.6000E+01
16214.1667,1.6000E+01
16214.3333,1.6000E+01
16214.5000,1.6000E+01
16214.6667,1.6000E+01
16214.8333,1.6000E+01
16215.0000,1.6000E+01
16215.1667,1.6000E+01
16215.3333,1.6000E+01
16215.5000,1.6000E+01
16215.6667,1.6000E+01
16215.8333,1.6000E+01
16216.0000,1.6000E+01
16216.1667,1.6000E+01
16216.3333,1.6000E+01
16216.5000,1.6000E+01
16216.6667,1.6000E+01
16216.8333,1.6000E+01
16217.0000,1.6000E+01
16217.1667,1.6000E+01
16217.3333,1.6000E+01
16217.5000,1.6000E+01
16217.6667,1.6000E+01
16217.8333,1.6000E+01
16218.0000,1.6000E+01
16218.1667,1.6000E+01
16218.3333,1.6000E+01
16218.5000,1.6000E+01
16218.6667,1.6000E+01
16218.8333,1.6000E+01
16219.0000,1.6000E+01
16219.1667,1.6000E+01
16219.3333,1.6000E+01
16219.5000,1.6000E+01
16219.6667,1.6000E+01
16219.8333,1.6000E+01
16220.0000,1.6000E+01
16220.1667,1.6000E+01
16220.3333,1.6000E+01
16220.5000,1.6000E+01
16220.6667,1.6000E+01
16220.8333,1.6000E+01
16221.0000,1.6000E+01
16221.1667,1.6000E+01
16221.3333,1.6000E+01
16221.5000,1.6000E+01
16221.6667,1.6000E+01
16221.8333,1.6000E+01
16222.0000,1.6000E+01
16222.1667,1.6000E+01
16222.3333,1.6000E+01
16222.5000,1.6000E+01
16222.6667,1.6000E+01
16222.8333,1.6000E+01
16223.0000,1.6000E+01
16223.1667,1.6000E+01
16223.3333,1.6000E+01
16223.5000,1.6000E+01
16223.6667,1.6000E+01
16223.8333,1.6000E+01
16224.0000,1.6000E+01
16224.1667,1.6000E+01
16224.3333,1.6000E+01
16224.5000,1.6000E+01
16224.6667,1.6000E+01
16224.8333,1.6000E+01
16225.0000,1.6000E+01
16225.1667,1.6000E+01
16225.3333,1.6000E+01
16225.5000,1.6000E+01
16225.6667,1.6000E+01
16225.8333,1.6000E+01
16226.0000,1.6000E+01
16226.1667,1.6000E+01
16226.3333,1.6000E+01
16226.5000,1.6000E+01
16226.6667,1.6000E+01
16226.8333,1.6000E+01
16227.0000,1.6000E+01
16227.1667,1.6000E+01
16227.3333,1.6000E+01
16227.5000,1.6000E+01
16227.6667,1.6000E+01
16227.8333,1.6000E+01
16228.0000,1.6000E+01
16228.1667,1.6000E+01
16228.3333,1.6000E+01
16228.5000,1.6000E+01
16228.6667,1.6000E+01
16228.8333,1.6000E+01
16229.0000,1.6000E+01
16229.1667,1.6000E+01
16229.3333,1.6000E+01
16229.5000,1.6000E+01
16229.6667,1.6000E+01
16229.8333,1.6000E+01
16230.0000,1.6000E+01
16230.1667,1.6000E+01
16230.3333,1.6000E+01
16230.5000,1.6000E+01
16230.6667,1.6000E+01
16230.8333,1.6000E+01
16231.0000,1.6000E+01
16231.1667,1.6000E+01
16231.3333,1.6000E+01
16231.5000,1.6000E+01
16231.6667,1.6000E+01
16231.8333,1.6000E+01
16232.0000,1.6000E+01
16232.1667,1.6000E+01
16232.3333,1.6000E+01
16232.5000,1.6000E+01
16232.6667,1.6000E+01
16232.8333,1.6000E+01
16233.0000,1.6000E+01
16233.1667,1.6000E+01
16233.3333,1.6000E+01
16233.5000,1.6000E+01
16233.6667,1.6000E+01
16233.8333,1.6000E+01
16234.0000,1.6000E+01
16234.1667,1.6000E+01
16234.3333,1.6000E+01
16234.5000,1.6000E+01
16234.6667,1.6000E+01
16234.8333,1.6000E+01
16235.0000,1.6000E+01
16235.1667,1.6000E+01
16235.3333,1.6000E+01
16235.5000,1.6000E+01
16235.6667,1.6000E+01
16235.8333,1.6000E+01
16236.0000,1.6000E+01
16236.1667,1.6000E+01
16236.3333,1.6000E+01
16236.5000,1.6000E+01
16236.6667,1.6000E+01
16236.8333,1.6000E+01
16237.0000,1.6000E+01
16237.1667,1.6000E+01
16237.3333,1.6000E+01
16237.5000,1.6000E+01
16237.6667,1.6000E+01
16237.8333,1.6000E+01
16238.0000,1.6000E+01
16238.1667,1.6000E+01
16238.3333,1.6000E+01
16238.5000,1.6000E+01
16238.6667,1.6000E+01
16238.8333,1.6000E+01
16239.0000,1.6000E+01
16239.1667,1.6000E+01
16239.3333,1.6000E+01
16239.5000,1.6000E+01
16239.6667,1.6000E+01
16239.8333,1.6000E+01
16240.0000,1.6000E+01
